msa,source_form_d,source_sbir,source_nih,source_tto,form_d_filings,sbir_awards,sbir_total_usd,nih_grants,nih_total_usd,name,name_norm,tier,entity_type,ls_subcategory,city,state,zip,industry,tagline,tto_source_name,cik,uei,duns,website,employees,sbir_first_year,sbir_last_year,tto_location,url,priority_score,founded_year
philadelphia,True,False,False,False,2.0,0.0,0.0,0.0,0.0,"Thrombolex, Inc.",thrombolex,operating_company,startup,medtech,DOYLESTOWN,PA,18901,Other Health Care,,,1703764.0,,,,,,,,,4,2016.0
philadelphia,True,False,False,False,9.0,0.0,0.0,0.0,0.0,"Toetal Solutions, Inc.",toetal solutions,operating_company,startup,medtech,MALVERN,PA,19355,Other Health Care,,,1888204.0,,,,,,,,,4,2021.0
philadelphia,True,False,False,False,1.0,0.0,0.0,0.0,0.0,"TrekIT Health, Inc.",trekit health,operating_company,startup,medtech,WILMINGTON,DE,19803,Other Health Care,,,1789303.0,,,,,,,,,4,2018.0
philadelphia,True,False,False,False,3.0,0.0,0.0,0.0,0.0,"Vesper Medical, Inc.",vesper medical,operating_company,startup,medtech,WAYNE,PA,19087,Other Health Care,,,1687800.0,,,,,,,,,4,2016.0
philadelphia,True,False,False,False,1.0,0.0,0.0,0.0,0.0,"VitaPixel, LLC",vitapixel,operating_company,startup,medtech,Philadelphia,PA,19147,Other Health Care,,,2104370.0,,,,,,,,,4,2024.0
philadelphia,True,False,False,False,1.0,0.0,0.0,0.0,0.0,Vital Start Health Inc.,vital start health,operating_company,startup,medtech,PHILADELPHIA,PA,19146,Other Health Care,,,1879531.0,,,,,,,,,4,2017.0
philadelphia,True,False,False,False,1.0,0.0,0.0,0.0,0.0,Vitana Pediatric Dental Partners LLC,vitana pediatric dental partners,operating_company,startup,medtech,BROOMALL,PA,19008,Other Health Care,,,1879351.0,,,,,,,,,4,2020.0
philadelphia,True,False,False,False,3.0,0.0,0.0,0.0,0.0,WETHRIVV LLC,wethrivv,operating_company,startup,medtech,DOYLESTOWN,PA,18902,Other Health Care,,,1964291.0,,,,,,,,,4,2021.0
philadelphia,True,False,False,False,10.0,0.0,0.0,0.0,0.0,"Waypoint Orthopedics, Inc.",waypoint orthopedics,operating_company,startup,medtech,MALVERN,PA,19355,Other Health Care,,,1828399.0,,,,,,,,,4,2020.0
philadelphia,True,False,False,False,1.0,0.0,0.0,0.0,0.0,"Women & Children's Health Alliance, LLC",women children s health alliance,operating_company,startup,medtech,ABINGTON,PA,19001,Other Health Care,,,1708946.0,,,,,,,,,4,2016.0
philadelphia,True,False,True,False,1.0,0.0,0.0,1.0,293470.0,X-Biomedical Inc.,x biomedical,operating_company,startup,medtech,WAYNE,PA,19087,Biotechnology,,,1746921.0,,,,,,,,,4,2017.0
philadelphia,False,False,False,True,0.0,0.0,0.0,0.0,0.0,Capstan Therapeutics,capstan therapeutics,tto_spinout,startup,pharma,San Diego,CA,92121,Pharmaceuticals,,penn_known,,,,,,,,,,4,2021.0
philadelphia,False,False,False,True,0.0,0.0,0.0,0.0,0.0,GRIT Bio,grit bio,tto_spinout,startup,biotech,,,,Biotechnology,,penn_known,,,,,,,,,,4,
philadelphia,False,False,False,True,0.0,0.0,0.0,0.0,0.0,Iveric Bio,iveric bio,tto_spinout,startup,biotech,Parsippany,NJ,07054,Biotechnology,,penn_known,,,,,,,,,,4,2007.0
philadelphia,False,False,False,True,0.0,0.0,0.0,0.0,0.0,Lyell Immunopharma,lyell immunopharma,tto_spinout,startup,pharma,South San Francisco,CA,94080,Pharmaceuticals,,penn_known,,,,,,,,,,4,2018.0
philadelphia,False,False,False,True,0.0,0.0,0.0,0.0,0.0,Ring Therapeutics,ring therapeutics,tto_spinout,startup,pharma,Cambridge,MA,02141,Pharmaceuticals,,penn_known,,,,,,,,,,4,2017.0
philadelphia,False,False,False,True,0.0,0.0,0.0,0.0,0.0,Spark Therapeutics,spark therapeutics,tto_spinout,startup,pharma,Philadelphia,PA,19104,Pharmaceuticals,,penn_known,,,,,,,,,,4,2013.0
philadelphia,False,True,True,False,0.0,1.0,384049.0,3.0,384049.0,"Diagnostic Driving, Inc.",diagnostic driving,grant_only_company,startup,diagnostics,Philadelphia,PA,19143-1689,Other Health Care,,,,HQMKXEYZARS2,080156551,http://www.diagnosticdriving.com,8.0,2020.0,2020.0,,,3,
philadelphia,False,True,True,False,0.0,3.0,852128.0,2.0,552128.0,LENIMA FIELD DIAGNOSTICS LLC,lenima field diagnostics,grant_only_company,startup,diagnostics,BRYN MAWR,PA,19010-2019,Other Health Care,,,,HZ4BH65BD8S3,078531267,,1.0,2014.0,2020.0,,,3,
philadelphia,False,True,True,False,0.0,2.0,1588234.0,2.0,1588234.0,"MATRISOME BIO, INC.",matrisome bio,grant_only_company,startup,unknown,WILMINGTON,DE,19801-1120,Other Health Care,,,,DWR8LNQUCJR8,,,4.0,2025.0,2025.0,,,3,
philadelphia,False,True,False,False,0.0,4.0,6048776.0,0.0,0.0,"NeuroKine Therapeutics, LLC",neurokine therapeutics,grant_only_company,startup,pharma,Philadelphia,PA,19104-5504,Pharmaceuticals,,,,E3KLEENGVBR5,080487936,https://www.neurokinetp.com/,4.0,2018.0,2021.0,,,3,
philadelphia,False,True,False,False,0.0,7.0,4511293.0,0.0,0.0,REACTIVE METALS INTERNATIONAL INC,reactive metals international,grant_only_company,startup,biotech,KING OF PRUSSIA,PA,19406-2644,Biotechnology,,,,CQ7SLZ8SEVB1,054216691,,6.0,2012.0,2021.0,,,3,
philadelphia,False,True,True,False,0.0,3.0,1084616.0,1.0,399757.0,RECOMBINATION THERAPEUTICS LLC,recombination therapeutics,grant_only_company,startup,pharma,PHILADELPHIA,PA,19147-3456,Pharmaceuticals,,,,JLYJMA2WFYE3,081310623,http://www.recombinationtx.com,2.0,2020.0,2021.0,,,3,
philadelphia,False,True,True,False,0.0,1.0,335671.0,1.0,335671.0,Veltion Therapeutics LLC,veltion therapeutics,grant_only_company,startup,pharma,Philadelphia,PA,19146-2701,Pharmaceuticals,,,,MQ3HY3KDPFN1,117199421,,1.0,2021.0,2021.0,,,3,
philadelphia,True,False,False,False,1.0,0.0,0.0,0.0,0.0,ARUSHA LLC,arusha,operating_company,startup,medtech,EXTON,PA,19341,Other Health Care,,,1670891.0,,,,,,,,,3,
philadelphia,True,False,False,False,7.0,0.0,0.0,0.0,0.0,"Accolade, Inc.",accolade,operating_company,startup,medtech,PLYMOUTH MEETING,PA,19462,Other Health Care,,,1481646.0,,,,,,,,,3,2010.0
philadelphia,True,False,False,False,1.0,0.0,0.0,0.0,0.0,"Advanta Health Solutions, Inc.",advanta health solutions,operating_company,startup,medtech,NEWARK,NJ,07102,Other Health Care,,,2007056.0,,,,,,,,,3,
philadelphia,True,False,False,False,2.0,0.0,0.0,0.0,0.0,"Aspire Bariatrics, Inc.",aspire bariatrics,operating_company,startup,medtech,KING OF PRUSSIA,PA,19406,Other Health Care,,,1538993.0,,,,,,,,,3,2011.0
philadelphia,True,False,False,False,1.0,0.0,0.0,0.0,0.0,"Atlantic Gastro Surgicenter, LLC",atlantic gastro surgicenter,operating_company,startup,medtech,JAMISON,PA,18929,Other Health Care,,,1716934.0,,,,,,,,,3,
philadelphia,True,False,False,False,2.0,0.0,0.0,0.0,0.0,B POSITIVE PLASMA LLC,b positive plasma,operating_company,startup,medtech,HADDONFIELD,NJ,08033,Other Health Care,,,1717650.0,,,,,,,,,3,
philadelphia,True,False,False,False,2.0,0.0,0.0,0.0,0.0,"Berks Center for Digestive Health, L.P.",berks center for digestive health l p,operating_company,startup,medtech,JAMISON,PA,18929,Other Health Care,,,1472990.0,,,,,,,,,3,
philadelphia,True,False,False,False,1.0,0.0,0.0,0.0,0.0,Biomeme Inc,biomeme,operating_company,startup,medtech,PHILADELPHIA,PA,19107,Other Health Care,,,1596481.0,,,,,,,,,3,2012.0
philadelphia,True,False,False,False,1.0,0.0,0.0,0.0,0.0,"Burlington County Endoscopy Center, LLC",burlington county endoscopy center,operating_company,startup,medtech,LUMBERTON,NJ,08048,Other Health Care,,,1728271.0,,,,,,,,,3,
philadelphia,True,False,False,False,5.0,0.0,0.0,0.0,0.0,"Cagent Vascular, Inc.",cagent vascular,operating_company,startup,medtech,Wayne,PA,19087,Other Health Care,,,1612011.0,,,,,,,,,3,2014.0
philadelphia,True,False,False,False,1.0,0.0,0.0,0.0,0.0,"CanSurround, PBC",cansurround,operating_company,startup,medtech,WILMINGTON,DE,19806,Other Health Care,,,1605486.0,,,,,,,,,3,2013.0
philadelphia,True,False,False,False,1.0,0.0,0.0,0.0,0.0,Cerebral Inc.,cerebral,operating_company,startup,medtech,CLAYMONT,DE,19703,Other Health Care,,,2083019.0,,,,,,,,,3,
philadelphia,True,False,False,False,1.0,0.0,0.0,0.0,0.0,CollectiveCare Dental LLC,collectivecare dental,operating_company,startup,medtech,MOORESTOWN,NJ,08057,Other Health Care,,,1832993.0,,,,,,,,,3,
philadelphia,True,False,False,False,3.0,0.0,0.0,0.0,0.0,"DHA Endoscopy, LLC",dha endoscopy,operating_company,startup,medtech,JAMISON,PA,18929,Other Health Care,,,1716936.0,,,,,,,,,3,
philadelphia,True,False,False,False,1.0,0.0,0.0,0.0,0.0,"ECBC General Partner, LLC",ecbc general partner,operating_company,startup,medtech,JAMISON,PA,18929,Other Health Care,,,1758186.0,,,,,,,,,3,
philadelphia,True,False,False,False,4.0,0.0,0.0,0.0,0.0,"Ella Health, Inc.",ella health,operating_company,startup,medtech,WEST CHESTER,PA,19380,Other Health Care,,,1552439.0,,,,,,,,,3,2011.0
philadelphia,True,False,False,False,3.0,0.0,0.0,0.0,0.0,Emergent Health Corp.,emergent health,operating_company,startup,medtech,KING OF PRUSSIA,PA,19406,Other Health Care,,,1463459.0,,,,,,,,,3,
philadelphia,True,False,False,False,4.0,0.0,0.0,0.0,0.0,"Encore Dermatology, Inc.",encore dermatology,operating_company,startup,medtech,MALVERN,PA,19355,Other Health Care,,,1643309.0,,,,,,,,,3,2014.0
philadelphia,True,False,False,False,1.0,0.0,0.0,0.0,0.0,"Endoscopy Center of Bucks County, LP",endoscopy center of bucks county lp,operating_company,startup,medtech,JAMISON,PA,18929,Other Health Care,,,1758189.0,,,,,,,,,3,
philadelphia,True,False,False,False,3.0,0.0,0.0,0.0,0.0,"Essential Medical, Inc.",essential medical,operating_company,startup,medtech,MALVERN,PA,19355,Other Health Care,,,1605099.0,,,,,,,,,3,2013.0
philadelphia,True,False,False,False,1.0,0.0,0.0,0.0,0.0,Flower Orthopedics Corp,flower orthopedics,operating_company,startup,medtech,HORSHAM,PA,19044,Other Health Care,,,1604136.0,,,,,,,,,3,2012.0
philadelphia,True,False,False,False,2.0,0.0,0.0,0.0,0.0,"Genesis Healthcare, Inc.",genesis healthcare,operating_company,startup,medtech,KENNETT SQUARE,PA,19348,Other Health Care,,,1351051.0,,,,,,,,,3,
philadelphia,True,False,False,False,3.0,0.0,0.0,0.0,0.0,"Golo, LLC",golo,operating_company,startup,medtech,NEWARK,DE,19711,Other Health Care,,,1548271.0,,,,,,,,,3,
philadelphia,True,False,False,False,1.0,0.0,0.0,0.0,0.0,Halo Medical Technologies LLC,halo medical technologies,operating_company,startup,medtech,WILMINGTON,DE,19810,Other Health Care,,,1612934.0,,,,,,,,,3,2012.0
philadelphia,True,False,False,False,1.0,0.0,0.0,0.0,0.0,"HealthNEXT, LLC",healthnext,operating_company,startup,medtech,UNIONVILLE,PA,19375,Other Health Care,,,2089129.0,,,,,,,,,3,
philadelphia,True,False,True,False,5.0,0.0,0.0,2.0,6697717.0,"HealthVerity, Inc.",healthverity,operating_company,startup,medtech,PHILADELPHIA,PA,19103,Other Health Care,,,1671703.0,,,,,,,,,3,2014.0
philadelphia,True,False,False,False,3.0,0.0,0.0,0.0,0.0,Healthjump Inc.,healthjump,operating_company,startup,medtech,PHOENIXVILLE,PA,19460,Other Health Care,,,1623656.0,,,,,,,,,3,2013.0
philadelphia,True,False,False,False,1.0,0.0,0.0,0.0,0.0,"Higia, Inc.",higia,operating_company,startup,medtech,Wilmington,DE,19801,Other Health Care,,,1811218.0,,,,,,,,,3,
philadelphia,True,False,False,False,2.0,0.0,0.0,0.0,0.0,"IndiPharm, Inc.",indipharm,operating_company,startup,medtech,Wayne,PA,19087,Other Health Care,,,1483943.0,,,,,,,,,3,
philadelphia,True,False,False,False,6.0,0.0,0.0,0.0,0.0,"Intact Vascular, Inc.",intact vascular,operating_company,startup,medtech,WAYNE,PA,19087,Other Health Care,,,1557120.0,,,,,,,,,3,2012.0
philadelphia,True,False,False,False,8.0,0.0,0.0,0.0,0.0,KEYSTONE MOBILE PARTNERS LP,keystone mobile partners lp,operating_company,startup,medtech,WILLOW GROVE,PA,19090,Other Health Care,,,1174003.0,,,,,,,,,3,
philadelphia,True,False,False,False,2.0,0.0,0.0,0.0,0.0,"Life Vest Health, Inc.",life vest health,operating_company,startup,medtech,Philadelphia,PA,19107,Other Health Care,,,1656783.0,,,,,,,,,3,2012.0
philadelphia,True,False,False,False,6.0,0.0,0.0,0.0,0.0,"Lungpacer Medical, Inc.",lungpacer medical,operating_company,startup,medtech,Exton,PA,19341,Other Health Care,,,1708893.0,,,,,,,,,3,
philadelphia,True,False,False,False,1.0,0.0,0.0,0.0,0.0,MEDICAL ALARM CONCEPTS HOLDINGS INC,medical alarm concepts,operating_company,startup,medtech,KING OF PRUSSIA,PA,19406,Other Health Care,,,1443089.0,,,,,,,,,3,
philadelphia,True,False,False,False,1.0,0.0,0.0,0.0,0.0,"Main Line Spine Surgery Center, LLC",main line spine surgery center,operating_company,startup,medtech,King of Prussia,PA,19406,Other Health Care,,,1941513.0,,,,,,,,,3,
philadelphia,True,False,False,False,1.0,0.0,0.0,0.0,0.0,PLYMOUTH MEETING AMBULATORY SURGICAL CENTER LLC,plymouth meeting ambulatory surgical center,operating_company,startup,medtech,CONSHOHOCKEN,PA,19428,Other Health Care,,,1029748.0,,,,,,,,,3,
philadelphia,True,False,False,False,4.0,0.0,0.0,0.0,0.0,"PhotoSonix Medical, Inc.",photosonix medical,operating_company,startup,medtech,AMBLER,PA,19002,Other Health Care,,,1653289.0,,,,,,,,,3,2014.0
philadelphia,True,False,False,False,1.0,0.0,0.0,0.0,0.0,Practice Unite LLC,practice unite,operating_company,startup,medtech,NEWARK,NJ,07103,Other Health Care,,,1634091.0,,,,,,,,,3,2012.0
philadelphia,True,False,False,False,1.0,0.0,0.0,0.0,0.0,Quality Care Dialysis LLC,quality care dialysis,operating_company,startup,medtech,NEWTOWN,PA,18940,Other Health Care,,,1568203.0,,,,,,,,,3,2010.0
philadelphia,True,False,False,False,2.0,0.0,0.0,0.0,0.0,"Reading Endoscopy Management, L.L.C.",reading endoscopy management l l c,operating_company,startup,medtech,JAMISON,PA,18929,Other Health Care,,,1472989.0,,,,,,,,,3,
philadelphia,True,False,False,False,1.0,0.0,0.0,0.0,0.0,RistCall LLC,ristcall,operating_company,startup,medtech,PHILADELPHIA,PA,19104,Other Health Care,,,1675376.0,,,,,,,,,3,2014.0
philadelphia,True,False,False,False,2.0,0.0,0.0,0.0,0.0,Robossis Inc,robossis,operating_company,startup,medtech,CHERRY HILL,NJ,08003,Other Health Care,,,2088958.0,,,,,,,,,3,
philadelphia,True,False,False,False,3.0,0.0,0.0,0.0,0.0,"Solace Lifesciences, Inc.",solace lifesciences,operating_company,startup,medtech,Wilmington,DE,19809,Other Health Care,,,1502380.0,,,,,,,,,3,2010.0
philadelphia,True,False,False,False,3.0,0.0,0.0,0.0,0.0,TRI-COUNTY SURGERY CENTER LLC,tri county surgery center,operating_company,startup,medtech,SOUTHAMPTON,PA,18966,Other Health Care,,,944907.0,,,,,,,,,3,
philadelphia,True,False,False,False,5.0,0.0,0.0,0.0,0.0,"Tabula Rasa HealthCare, Inc.",tabula rasa healthcare,operating_company,startup,medtech,Moorestown,NJ,08057,Other Health Care,,,1651561.0,,,,,,,,,3,2014.0
philadelphia,True,False,False,False,8.0,0.0,0.0,0.0,0.0,"Trice Medical, Inc.",trice medical,operating_company,startup,medtech,KING OF PRUSSIA,PA,19406,Other Health Care,,,1542869.0,,,,,,,,,3,2011.0
philadelphia,True,False,False,False,1.0,0.0,0.0,0.0,0.0,"Tridiuum, Inc.",tridiuum,operating_company,startup,medtech,PHILADELPHIA,PA,19103,Other Health Care,,,1604777.0,,,,,,,,,3,
philadelphia,True,False,False,False,1.0,0.0,0.0,0.0,0.0,UE LifeSciences Inc.,ue lifesciences,operating_company,startup,medtech,PHILADELPHIA,PA,19104,Other Health Care,,,1683096.0,,,,,,,,,3,
philadelphia,True,False,False,False,1.0,0.0,0.0,0.0,0.0,Veritas Medical Solutions LLC,veritas medical solutions,operating_company,startup,medtech,HARLEYSVILLE,PA,19438,Other Health Care,,,1826239.0,,,,,,,,,3,
philadelphia,True,False,False,False,1.0,0.0,0.0,0.0,0.0,"VirMedica, Inc.",virmedica,operating_company,startup,medtech,WEST CHESTER,PA,19382,Other Health Care,,,1631152.0,,,,,,,,,3,
philadelphia,True,False,False,False,1.0,0.0,0.0,0.0,0.0,"X-Nav Technologies, LLC",x nav technologies,operating_company,startup,medtech,LANSDALE,PA,19446,Other Health Care,,,1622104.0,,,,,,,,,3,2012.0
philadelphia,False,True,True,False,0.0,1.0,299774.0,1.0,299774.0,BOUND THERAPEUTICS LLC,bound therapeutics,grant_only_company,startup,pharma,CHERRY HILL,NJ,08003-1997,Pharmaceuticals,,,,ZQ9HDR5N4HL7,079892540,www.BoundTherapeutics.com,3.0,2019.0,2019.0,,,2,2015.0
philadelphia,False,True,True,False,0.0,2.0,915358.0,1.0,225000.0,"COGNIZANCE BIOMARKERS, LLC",cognizance biomarkers,grant_only_company,startup,diagnostics,PHILADELPHIA,PA,19104-2853,Other Health Care,,,,,968476957,www.cognizancebiomarkers.weebly.com,2.0,2013.0,2015.0,,,2,
philadelphia,False,True,False,False,0.0,15.0,8933982.25,0.0,0.0,Chip Design Systems Inc.,chip design systems,grant_only_company,startup,unknown,Hockessin,DE,19707-2068,Other Health Care,,,,PN31T8TQRHX3,791457802,https://www.chipdesignsystems.com,18.0,2013.0,2023.0,,,2,2013.0
philadelphia,False,True,False,False,0.0,1.0,299940.0,0.0,0.0,EUNOIA BIOTECH LLC,eunoia biotech,grant_only_company,startup,biotech,Wynnewood,PA,19096-3450,Biotechnology,,,,,079328813,http://www.eunoiabiotech.com/,4.0,2016.0,2016.0,,,2,2005.0
philadelphia,False,True,True,False,0.0,4.0,1850935.0,6.0,2704028.0,Five Eleven Pharma Inc.,five eleven pharma,grant_only_company,startup,pharma,Philadelphia,PA,19104,Pharmaceuticals,,,,PJUGJJT3FLM5,079609313,,2.0,2017.0,2019.0,,,2,
philadelphia,False,True,False,False,0.0,1.0,275000.0,0.0,0.0,GRIDIRON ROBOTICS LLC,gridiron robotics,grant_only_company,startup,medtech,CHALFONT,PA,18914-0001,Other Health Care,,,,P682XB2QANS9,117901534,https://www.gridironrobotics.com,6.0,2023.0,2023.0,,,2,
philadelphia,False,True,False,False,0.0,12.0,12643142.0,0.0,0.0,Ghost Robotics Corporation,ghost robotics,grant_only_company,startup,medtech,Philadelphia,PA,19146-2701,Other Health Care,,,,CG7JDWUC5FN1,080025660,https://www.ghostrobotics.io,46.0,2022.0,2023.0,,,2,2015.0
philadelphia,False,True,False,False,0.0,1.0,149999.0,0.0,0.0,Gossamer Space Systems LLC,gossamer space systems,grant_only_company,startup,unknown,Lansdale,PA,19446,Other Health Care,,,,U9HJU34AABH1,,,1.0,2022.0,2022.0,,,2,
philadelphia,False,True,False,False,0.0,3.0,1756423.0,0.0,0.0,HIT NANO INC,hit nano,grant_only_company,startup,unknown,BORDENTOWN,NJ,08505-4200,Other Health Care,,,,XWCCF9SK6J85,081263684,https://www.hitnanoinc.com/,5.0,2019.0,2023.0,,,2,
philadelphia,False,True,True,False,0.0,1.0,202150.0,1.0,202150.0,HSIRI THERAPEUTICS,hsiri therapeutics,grant_only_company,startup,pharma,MEDIA,PA,19063-2049,Pharmaceuticals,,,,FPJHXLEQDS19,078438813,www.hsiritherapeutics.com,7.0,2016.0,2016.0,,,2,
philadelphia,False,True,True,False,0.0,1.0,301260.0,1.0,301260.0,JT-MESH DIAGNOSTICS LLC,jt mesh diagnostics,grant_only_company,startup,diagnostics,PHILADELPHIA,PA,19146-2701,Other Health Care,,,,V7UKSJPL9F75,080473448,,3.0,2019.0,2019.0,,,2,
philadelphia,False,True,False,False,0.0,5.0,4960051.0,0.0,0.0,LifeSplice Pharma,lifesplice pharma,grant_only_company,startup,pharma,Malvern,PA,19355,Pharmaceuticals,,,,ZWZRCWKUDYH8,965376994,LifeSplice Pharma,6.0,2011.0,2019.0,,,2,
philadelphia,False,True,True,False,0.0,3.0,1112926.0,1.0,225000.0,Longevity Biotech,longevity biotech,grant_only_company,startup,biotech,Philadelphia,PA,19104-2844,Biotechnology,,,,LP2AX28KJVM4,962502287,www.longevitybiotech.com,2.0,2014.0,2017.0,,,2,
philadelphia,False,True,True,False,0.0,25.0,13571892.0,13.0,5512321.0,"MOLECULAR TARGETING TECHNOLOGIES, INC.",molecular targeting technologies,grant_only_company,startup,unknown,WEST CHESTER,PA,19380-4471,Other Health Care,,,,Y2FNW7N1V267,928315084,https://www.mtarget.com,6.0,1995.0,2023.0,,,2,
philadelphia,False,True,False,False,0.0,1.0,75000.0,0.0,0.0,Microbitype LLC,microbitype,grant_only_company,startup,biotech,Plymouth Meeting,PA,19462-1141,Biotechnology,,,,TK5YAAXCWL58,849005306,www.microbitype.com,1.0,2017.0,2017.0,,,2,
philadelphia,False,True,True,False,0.0,3.0,4806132.0,6.0,5138386.0,PHELIX THERAPEUTICS LLC,phelix therapeutics,grant_only_company,startup,pharma,PHILADELPHIA,PA,19104-5532,Pharmaceuticals,,,,,079291041,,4.0,2015.0,2018.0,,,2,
philadelphia,False,True,True,False,0.0,1.0,520306.0,1.0,520306.0,"QrumPharma, Inc.",qrumpharma,grant_only_company,startup,pharma,Doylestown,PA,18901-3503,Pharmaceuticals,,,,FPJ4ZV3NXKJ9,079851680,www.qrumpharma.com,5.0,2018.0,2018.0,,,2,
philadelphia,False,True,False,False,0.0,5.0,2106665.0,0.0,0.0,"Quercus Molecular Design, LLC",quercus molecular design,grant_only_company,startup,unknown,Wilmington,DE,19801-1120,Other Health Care,,,,ZHH5N3KV48A5,080447260,,3.0,2017.0,2023.0,,,2,
philadelphia,False,True,True,False,0.0,17.0,9663550.0,7.0,3784556.0,REACTION BIOLOGY CORPORATION,reaction biology,grant_only_company,startup,biotech,MALVERN,PA,19355-1423,Biotechnology,,,,LDBCLKM4WJH1,611741799,,,2002.0,2017.0,,,2,
philadelphia,False,True,True,False,0.0,11.0,3800913.0,3.0,564260.0,"ROCKLAND IMMUNOCHEMICALS, INC.",rockland immunochemicals,grant_only_company,startup,chemistry,POTTSTOWN,PA,19464-3468,Other Health Care,,,,NFKNUGEMMY18,058999129,,0.0,2008.0,2016.0,,,2,
philadelphia,False,True,True,False,0.0,2.0,1769109.0,5.0,1769109.0,Recupero Robotics LLC,recupero robotics,grant_only_company,startup,medtech,Philadelphia,PA,19146-2701,Other Health Care,,,,N3C3P57GGKZ4,081071517,,8.0,2021.0,2022.0,,,2,
philadelphia,False,True,False,False,0.0,1.0,224989.0,0.0,0.0,SAS NANOTECHNOLOGIES INC,sas nanotechnologies,grant_only_company,startup,chemistry,NEWARK,DE,19711-3570,Other Health Care,,,,QX1WMBQXCTD5,080367473,http://sasnanotechnologies.com/,3.0,2018.0,2018.0,,,2,
philadelphia,False,True,False,False,0.0,2.0,972255.0,0.0,0.0,"THERAPEUTIC ARTICULATIONS, LLC",therapeutic articulations,grant_only_company,startup,pharma,SPRING CITY,PA,19475-9641,Pharmaceuticals,,,,KS5LBLNAX8Z9,023787749,https://mobil-aider.com/,1.0,2018.0,2019.0,,,2,
philadelphia,False,True,True,False,0.0,1.0,228977.0,1.0,228977.0,VIBE PHARMACEUTICALS LLC,vibe pharmaceuticals,grant_only_company,startup,pharma,PHILADELPHIA,PA,19104-2853,Pharmaceuticals,,,,,078673710,http://www.ctt.upenn.edu/vibe.html,1.0,2015.0,2015.0,,,2,
philadelphia,False,True,False,False,0.0,1.0,255730.0,0.0,0.0,"BOX ROBOTICS, INC.",box robotics,grant_only_company,startup,medtech,PHILADELPHIA,PA,19146,Other Health Care,,,,ZFD2DNSST793,117248172,,2.0,2020.0,2020.0,,,1,
philadelphia,False,True,False,False,0.0,1.0,224999.0,0.0,0.0,Dentuit Imaging LLC,dentuit imaging,grant_only_company,startup,medtech,Middletown,DE,19709-6402,Other Health Care,,,,NDSDQGRDKQR7,117149862,,1.0,2020.0,2020.0,,,1,
philadelphia,False,True,True,False,0.0,4.0,2192592.0,4.0,1967592.0,Paradigm Surgical LLC,paradigm surgical,grant_only_company,startup,medtech,Philadelphia,PA,19146,Other Health Care,,,,KUDAYJK9M7K7,079540864,,1.0,2017.0,2020.0,,,1,
philadelphia,False,True,True,False,0.0,1.0,298724.0,1.0,298724.0,STEMPLANT LLC,stemplant,grant_only_company,startup,unknown,CAMDEN,NJ,08103-1505,Other Health Care,,,,LB48EHF7VG33,075454154,,1.0,2021.0,2021.0,,,1,
philadelphia,False,True,False,False,0.0,1.0,11984.0,0.0,0.0,ADVANCED BIOSENSORS INC,advanced biosensors,grant_only_company,startup,medtech,PHILADELPHIA,PA,19104-5504,Other Health Care,,,,,078758335,,2.0,2015.0,2015.0,,,0,
philadelphia,False,True,False,False,0.0,1.0,223897.0,0.0,0.0,"BioSignal Analytics, Inc",biosignal analytics,grant_only_company,startup,unknown,Philadelphia,PA,19104-5532,Other Health Care,,,,,079939241,,2.0,2016.0,2016.0,,,0,
philadelphia,False,True,False,False,0.0,1.0,225000.0,0.0,0.0,"BioStream Technologies, LLC",biostream technologies,grant_only_company,startup,unknown,Wilmington,DE,19801-1242,Other Health Care,,,,,079920959,http://www.biostreamtech.com,5.0,2018.0,2018.0,,,0,
philadelphia,False,True,True,False,0.0,2.0,1470078.0,2.0,1314320.0,"C4 IMAGING, LLC",c4 imaging,grant_only_company,startup,medtech,DOYLESTOWN,PA,18901-4040,Other Health Care,,,,N4KHG3RX3JX8,003065466,,3.0,2010.0,2015.0,,,0,
philadelphia,False,True,True,False,0.0,1.0,224934.0,1.0,224934.0,"Gfree Bio, LLC",gfree bio,grant_only_company,startup,unknown,Doylestown,PA,18902,Other Health Care,,,,,078286662,www.gfreebio.com,1.0,2016.0,2016.0,,,0,
philadelphia,False,True,True,False,0.0,1.0,271578.0,1.0,271578.0,Hepron Molecular Lab Inc,hepron molecular lab,grant_only_company,startup,unknown,Doylestown,PA,18902,Other Health Care,,,,,080066424,,2.0,2017.0,2017.0,,,0,
philadelphia,False,True,True,False,0.0,4.0,4923450.0,14.0,7795326.0,"Oncoceutics, Inc.",oncoceutics,grant_only_company,startup,unknown,PHILADELPHIA,PA,19104-2608,Other Health Care,,,,ZKPGUP3MLBW9,830865312,http://oncoceutics.com/,7.0,2015.0,2018.0,,,0,
philadelphia,False,True,True,False,0.0,2.0,450000.0,2.0,450000.0,"Talee Bio, Inc.",talee bio,grant_only_company,startup,unknown,Philadelphia,PA,19104,Other Health Care,,,,,080343068,,1.0,2017.0,2017.0,,,0,
philadelphia,False,True,False,False,0.0,1.0,99909.92,0.0,0.0,The Formula Factory,formula factory,grant_only_company,startup,unknown,Wyncote,PA,19095,Other Health Care,,,,,112945667,,1.0,2015.0,2015.0,,,0,
